Customize y-axis,https://stackoverflow.com/questions/78807266/customize-y-axis,"I have a few charts with data and I want the y-axis to autofit to the data + a buffer of 10%.
The customize tools don't have this option. I don't have any coding background, but with the help of ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have a few charts with data and I want the y-axis to autofit to the data + a buffer of 10%.</p>
<p>The customize tools don't have this option. I don't have any coding background, but with the help of ChatGPT I made this custom script that is yet to work:</p>
<pre><code>function setDynamicYAxis() {
  var sheet = SpreadsheetApp.getActiveSpreadsheet().getActiveSheet();
  var chart = sheet.getCharts()[0]; // Assumes the chart you want to edit is the first one
  var dataRange = sheet.getDataRange();
  var values = dataRange.getValues();
   
  // Find the maximum value in the data range
  var maxValue = 0;
  for (var i = 0; i &lt; values.length; i++) {
    for (var j = 0; j &lt; values[i].length; j++) {
      if (values[i][j] &gt; maxValue) {
        maxValue = values[i][j];
      }
    }
  }

  // Set the new max value with a buffer (e.g., 10% higher)
  var buffer = maxValue * 0.1;
  var newMax = maxValue + buffer;

  // Modify the chart's y-axis maximum value
  var updatedChart = chart.modify()
    .setOption('vAxis.maxValue', newMax)
    .build();

  sheet.updateChart(updatedChart);
}
</code></pre>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>You can get the min or max by flattening the matrix.</p>
<p></p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const values = [
  [1, 3, 8],
  [2, 9, 5],
  [7, 4, 0]
];

const flattenedValues = values.flatMap(x =&gt; x);
const min = Math.min(...flattenedValues);
const max = Math.max(...flattenedValues);

console.log({ min, max });</code></pre>
</div>
</div>

<p><strong>Question:</strong> What does your dataset look like? I don't think you want the x-axis data in your range. Are you plotting multiple y-axis in one chart?</p>
<p>If your range includes headers you will have to slice them off:</p>
<pre class=""lang-js prettyprint-override""><code>// Find the maximum value in the data range (exclude headers)
var maxValue = Math.max(...flattenedValues = values.slice(1).flatMap(x =&gt; x));
</code></pre>
<p>Here is the working code (verified)</p>
<pre class=""lang-js prettyprint-override""><code>function setDynamicYAxis() {
  var sheet = SpreadsheetApp.getActiveSpreadsheet().getActiveSheet();
  var chart = sheet.getCharts()[0]; // Assumes the chart you want to edit is the first one
  var dataRange = sheet.getDataRange();
  var values = dataRange.getValues();
   
  // Find the maximum value in the data range (exclude headers)
  var maxValue = Math.max(...flattenedValues = values.slice(1).flatMap(x =&gt; x));

  // Set the new max value with a buffer (e.g., 10% higher)
  var buffer = maxValue * 0.1;
  var newMax = maxValue + buffer;

  // Modify the chart's y-axis maximum value
  var updatedChart = chart.modify()
    .setOption('vAxis.maxValue', newMax)
    .build();

  sheet.updateChart(updatedChart);
}
</code></pre>
<p>Here is my sheet dataset that my chart used as a range:</p>
<div class=""s-table-container""><table class=""s-table"">
<thead>
<tr>
<th>x</th>
<th>y</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>6</td>
</tr>
<tr>
<td>2</td>
<td>7</td>
</tr>
<tr>
<td>3</td>
<td>3</td>
</tr>
<tr>
<td>4</td>
<td>99</td>
</tr>
<tr>
<td>5</td>
<td>9</td>
</tr>
<tr>
<td>6</td>
<td>3</td>
</tr>
<tr>
<td>7</td>
<td>2</td>
</tr>
<tr>
<td>8</td>
<td>1</td>
</tr>
<tr>
<td>9</td>
<td>7</td>
</tr>
<tr>
<td>10</td>
<td>4</td>
</tr>
</tbody>
</table></div>
<p>Here is the output:</p>
<p><a href=""https://i.sstatic.net/xF6FIOni.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/xF6FIOni.png"" alt=""enter image description here""></a></p>
<p><strong>Note:</strong> The <code>buffer</code> is only used when setting the <code>newMax</code>, so you could remove this assignment and write this instead:</p>
<pre class=""lang-js prettyprint-override""><code>// Set the new max value with a buffer (e.g., 10% higher)
var newMax = Math.ceil(maxValue * 1.1);
</code></pre>
    </div>",không có câu trả lời,1,1,Joop de Groot,2024-07-29 13:09:23Z
How to return value with matching week day to all future week ranges,https://stackoverflow.com/questions/78807344/how-to-return-value-with-matching-week-day-to-all-future-week-ranges,"Column B are dates, beginning from B2 e.g 29 Jul 2024
Column C are amounts, being from C2 e.g. $100.00
Row 1 are date week ranges beginning from D1 e.g. 29 Jul 2024 - 04 Aug 2024

What I'm trying to ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<ul>
<li>Column B are dates, beginning from B2 e.g 29 Jul 2024</li>
<li>Column C are amounts, being from C2 e.g. $100.00</li>
<li>Row 1 are date week ranges beginning from D1 e.g. 29 Jul 2024 - 04 Aug 2024</li>
</ul>
<p>What I'm trying to do is auto populate the future week range, with amount from C2, in which B2 day <code>'dd'</code> would fall for all matching week ranges on row 2.</p>
<p>For instance, I would expect to see amount $100.00, with date 29 Jul 2024, auto populate in week ranges 26 Aug 2024 - 01 Sep 2024, 23 Sep 2024 - 29 Sep 2024, 28 Oct - 03 Nov 2024 etc</p>
<p>I tried a few array formulae but not fully working. Also tried using variations of IF statements  by splitting beginning and end dates of ranges into separate rows but I think text vs date is throwing things off.</p>
<p>Below is when range beginning and end are split to rows 2 and 3</p>
<p><code>ARRAYFORMULA(IF(AND(DAY($B$4)&gt;=DAY(D2),DAY($B$4)&lt;=DAY(D3)),$C$4,"""")</code></p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,Protractor,2024-07-29 13:25:50Z
How can i read and write to cells in the same function?,https://stackoverflow.com/questions/78807472/how-can-i-read-and-write-to-cells-in-the-same-function,"I would like to read the spreadsheet cell H2 in the same function blackList
With this script, i am currently writing to cell H1. I would like to read cell H2 as well.
This is my updated script:
const {...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I would like to read the spreadsheet cell H2 in the same function <code>blackList</code></p>
<p>With this script, i am currently writing to cell H1. I would like to read cell H2 as well.</p>
<p>This is my <strong>updated</strong> script:</p>
<pre><code>const { setTimeout } = require(""timers/promises""); // cause a delay if needed

async function blackList() { 
    const sheets = google.sheets({ version: ""v4"", auth });
    const spreadsheetId = ""myidhere"";
  
    const sheetName = ""BOTDATA"";
    const cells = [""H1""];
    const valueInputOption = ""USER_ENTERED"";
    const userInput = interaction.options.get('steamid').value;
    await sheets.spreadsheets.values.update({
      spreadsheetId,
      range: `'${sheetName}'!${cells[0]}`,
      resource: { values: [[userInput]] },
      valueInputOption,
    });
     await setTimeout(1000); // set time on delay if needed

    const obj = await sheets.spreadsheets.values.get({spreadsheetId, range: `'${sheetName}'!H2`});
    const value = obj.data.values[0][0];
   // console.log(value);
    return value;
  }

  (async()=&gt;{

if (interaction.commandName === 'checkbl') {
    //blackList();
    const userInput = interaction.options.get('steamid').value;
    const value = await blackList()
    const bl = new EmbedBuilder()
    .setTitle('Blacklist Checker')
    .setDescription(`${userInput} is ${value}`)
    .setColor('Red')
    .setThumbnail('https://i.imgur.com/9GKhYQf.png')
    .setFooter({text: 'DroneOS', iconURL: 'https://i.imgur.com/9GKhYQf.png'})
    .setTimestamp()

    interaction.reply({ embeds: [bl]});

}

})()
</code></pre>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>I believe your goal is as follows.</p>
<ul>
<li>You want to put a value to a cell ""H1"" and want to retrieve a value from ""H2"". From <code>Depending on the value of the cell 'H1' is when the userInput is updated, it will change cell ""H2"" Value. And i would like to display H2.</code>, it seems that the value ""H2"" is changed by the value of ""H1"".</li>
</ul>
<p>In this case, how about the following modification?</p>
<h3>Modified script:</h3>
<pre class=""lang-js prettyprint-override""><code>const { setTimeout } = require(""timers/promises""); // added

async function blackList() {
  const sheets = google.sheets({ version: ""v4"", auth });
  const spreadsheetId = ""myIdhere"";

  const sheetName = ""BOTDATA"";
  const cells = [""H1""];
  const valueInputOption = ""USER_ENTERED"";
  const userInput = interaction.options.get(""steamid"").value;
  await sheets.spreadsheets.values.update({
    spreadsheetId,
    range: `'${sheetName}'!${cells[0]}`,
    resource: { values: [[userInput]] },
    valueInputOption,
  });

  await setTimeout(2000); // Please adjust this value to your situation.

  const obj = await sheets.spreadsheets.values.get({spreadsheetId, range: `'${sheetName}'!H2`});
  const value = obj.data.values[0][0];
  console.log(value);
}
</code></pre>
<ul>
<li>In this modification, after a value was put into the cell ""H1"", the cell value of ""H2"" is retrieved.</li>
<li>In this modification, the wait time is set for calculating the formula of ""H2"". But, I have no information about your actual situation. So, I'm not sure whether <code>await setTimeout(2000);</code> is required to be used. So, please test with and without it, and decide whether you use it.</li>
</ul>
<h3>Note:</h3>
<ul>
<li><code>setTimeout</code> can be used after Node.js 16. Please be careful about this.</li>
</ul>
    </div>",không có câu trả lời,1,0,famq,2024-07-29 13:47:00Z
Google Sheets Event to Open Insert Image function,https://stackoverflow.com/questions/78807840/google-sheets-event-to-open-insert-image-function,"I am creating a form for work that when my employees fill it out, they have the option to add photos to their report. I'm trying to make it slightly easier by combining so many cells into one and that ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I am creating a form for work that when my employees fill it out, they have the option to add photos to their report. I'm trying to make it slightly easier by combining so many cells into one and that when they click that group of cells, it will automatically open the insert image over cell function. I don't really know where to start.</p>
<p>Also,
I'd like to create a button they can click to ""submit"" the form and it load the ""Email"" prompt found under the File menu.</p>
<p>Are either of these possible or am I just blowing smoke in the wind?</p>
<p>Not sure where to begin. I have searched and searched but have not found any answers that meet my dilemma.</p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,Derek Sullivan,2024-07-29 15:07:22Z
Hyperlink between Google Sheets list and a specific website,https://stackoverflow.com/questions/78808036/hyperlink-between-google-sheets-list-and-a-specific-website,"I'm trying to create a dynamic list of keywords which allows to automatically search for every keyword in a specific website.
For instance, I have got a list:
The first keyword is ""Abies alba ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I'm trying to create a dynamic list of keywords which allows to automatically search for every keyword in a specific website.</p>
<p>For instance, I have got a list:</p>
<p>The first keyword is ""Abies alba Mill.""</p>
<div class=""s-table-container""><table class=""s-table"">
<thead>
<tr>
<th>Keywords</th>
<th>Links</th>
</tr>
</thead>
<tbody>
<tr>
<td>Abies alba Mill.</td>
<td>Link 1</td>
</tr>
<tr>
<td>Abies nebrodensis (Lojac.) Mattei</td>
<td>Link 2</td>
</tr>
</tbody>
</table></div>
<p>I would like to create a system that automatically search each keyword on google in that specific website (site: actaplantarum.org) and then puts the link of the webpage referred to the keyword.
In other words, if I should do it manually: My first keyword is ""Abies alba Mill.""</p>
<ol>
<li>I would search on Google: ""site:actaplantarum.org/flora abies alba Mill.""</li>
<li>I would copy the related link and I would paste it in the adjacent cell (I wrote ""Link 1"" for this thread), namely actaplantarum.org/flora/flora_info.php?id=149</li>
</ol>
<p>The list is very long, so I'm trying to find a solution which automatically looks for every keyword and put the specific link to it.</p>
<p>On the internet I there are some scripts that allow to search on Google for the keyword but I was not able to find anything that allows to search in a website and link the webpage related to it.</p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,Tommaso Se,2024-07-29 15:53:55Z
"Question on google sheets URL from another language, like VB",https://stackoverflow.com/questions/78808448/question-on-google-sheets-url-from-another-language-like-vb,"https://docs.google.com/spreadsheets/d/[myworksheet]/edit?gid=0#gid=0
In this line what does /d/ do and what other values could be there?  Same questions for /edit, ?gid and #gid.  (note-  I could not ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p><a href=""https://docs.google.com/spreadsheets/d/%5Bmyworksheet%5D/edit?gid=0#gid=0"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/[myworksheet]/edit?gid=0#gid=0</a>
In this line what does /d/ do and what other values could be there?  Same questions for /edit, ?gid and #gid.  (note-  I could not find detailed answers at: <a href=""https://developers.google.com/sheets/api/guides/concepts"" rel=""nofollow noreferrer"">https://developers.google.com/sheets/api/guides/concepts</a>)</p>
<p>Trying to understand how to update a google worksheet from Visual BASIC.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p><code>/d</code> basically never changes, its purpose is to indicate that what follows is the document ID.</p>
<p><code>/edit</code> just tells you the document is in edit mode, it could be <code>/view</code> (viewer mode) or <code>/copy</code> (when the user wants to make a copy)</p>
<p>The <code>gid</code> is a unique identifier for each sheet within the document. <code>?gid</code> specifies the current sheet. <code>#gid</code> is used to set the initial sheet displayed in the user's browser. Both of those are unique numeric identifiers.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>Basically; you need to execute a POST request on VB (or VBA side) to the GoogleSheets and this request must be handled by a GET method written in the Google Sheets' script module.</p>
    </div>",2,0,Brooks,2024-07-29 17:52:12Z
Create a formula that gathers information from one sheet and inputs it in another based on one cell,https://stackoverflow.com/questions/78808707/create-a-formula-that-gathers-information-from-one-sheet-and-inputs-it-in-anothe,"I have two spreadsheets. I am scanning items onto sheet 2 under column A.
On Sheet 1 I have all the information for Inventory. The Columns I will be using from sheet a is Column D and Column AA. So ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have two spreadsheets. I am scanning items onto sheet 2 under column A.
On Sheet 1 I have all the information for Inventory. The Columns I will be using from sheet a is Column D and Column AA. So when I am scanning items on sheet to and a number from Column AA matched from Sheet 1 it will pull the information from Column D from the same row and be put in column C on sheet 2. I have a formulas but its not pulling the information needed</p>
<p>Not Found appears but there are matches
=IF(A2="""", """", IFERROR(VLOOKUP(A2, Woo!$D$2:$AA$1000, 4, FALSE), ""Not Found""))</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>From your description, it seems that you're trying to look into column AA and returning value from column D; if that is the case, VLOOKUP in this way wouldn't be helpful, because it looks in the first column of the range (D) and return from the 4th column (G).</p>
<p>I suggest you to use <a href=""https://support.google.com/docs/answer/12405947?hl=en"" rel=""nofollow noreferrer"">XLOOKUP</a>, that you can set an input and an output range, like this:</p>
<pre><code>=IF(A2="""", """", IFERROR(XLOOKUP(A2, Woo!$AA$2:$AA$1000,Woo!$D$2:$D$1000), ""Not Found""))
</code></pre>
<p>In fact, you can use this function to return ""Not found"" without IFERROR:</p>
<pre><code>=IF(A2="""", """", XLOOKUP(A2, Woo!$AA$2:$AA$1000,Woo!$D$2:$D$1000,""Not found""))
</code></pre>
    </div>",không có câu trả lời,1,0,CYL,2024-07-29 19:09:08Z
App scripts: Script is not pulling in formula result,https://stackoverflow.com/questions/78808947/app-scripts-script-is-not-pulling-in-formula-result,"I have found this forum to be very helpful.. reading through other issues and finding my solution. So far, I haven't found a solution to these two problems.
This script is used to create a document ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have found this forum to be very helpful.. reading through other issues and finding my solution. So far, I haven't found a solution to these two problems.</p>
<p>This script is used to create a document from my spreadsheet. It works exactly as I expected, except for:</p>
<ol>
<li>Dates/Times are being entered wrong on the new document. I see solutions but they confuse me how to incorporate them into my script.</li>
<li>The same script is not pulling the 'trip number' value from the trip number column. It has a complex formula to generate trip number as I need it in a particular format. Honestly, I don't know how the heck it works, someone else from a different forum helped with that issue.</li>
</ol>
<p>I also have a create event script that uses the same sheet that is working perfectly. It sees the trip number and pulls it into the description of the event as expected.</p>
<p>Here is my <a href=""https://docs.google.com/spreadsheets/d/1jO8auzYZ6drlGi3m7lon6gHTBVboDNgH5e0x4OwQoAA/edit?usp=sharing"" rel=""nofollow noreferrer"">test sheet</a>.</p>
<p>Here is my code:</p>
<pre><code>function createNewGoogleDocs() {
  const googleDocTemplate = DriveApp.getFileById('1kOLZvB7ZEspV1TJQi5oih_ZKVQuzoI5m19gHjCz7atw');
  const destinationFolder = DriveApp.getFolderById('1022a6xSO_Bh9zNilY2O6nb8dirHFJb8m');
  const sheet = SpreadsheetApp.getActiveSpreadsheet().getSheetByName('Mirror');
  const rows = sheet.getDataRange().getValues();

  rows.forEach(function(row, index){
     if (index === 0) return;
     if (row[29]) return;
    const copy = googleDocTemplate.makeCopy(`${row[18]}, Trip Sheet` , destinationFolder)
    const doc = DocumentApp.openById(copy.getId())
    const body = doc.getBody();

    body.replaceText('{{tripcategory}}', row[3]);
    body.replaceText('{{group}}', row[6]);
    body.replaceText('{{pickuplocation}}', row[7]);
    body.replaceText('{{destinationname}}', row[8]);
    body.replaceText('{{destinationaddress}}', row[9]);
    body.replaceText('{{leadsponsor}}', row[10]);
    body.replaceText('{{leadsponsorcell}}', row[11]);
    body.replaceText('{{studentcount}}', row[12]);
    body.replaceText('{{adultcount}}', row[13]);
    body.replaceText('{{comments}}', row[16]);
    body.replaceText('{{tripnumber}}', row[19]);
    body.replaceText('{{departdate}}', row[21]);
    body.replaceText('{{departtime}}', row[22]);
    body.replaceText('{{checkIn}}', row[23]);

    doc.saveAndClose();
    const url = doc.getUrl();
    sheet.getRange(index + 1, 29).setValue(url)
        
  })
  
}
</code></pre>
<p>I've been reading pages and watching videos. I'm very confused and don't know anything about javascript or other forms of coding.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>Ok, so my advise is to keep the <code>const rows = sheet.getDataRange().getValues();</code> line. Do not change it to getDisplayValues(), instead use the values to create and format the strings of text that you want as an output.</p>
<p>First in your mirror sheet use this formula for the cells U2 and V2 <code>=ARRAYFORMULA('Form Responses 1'!E2:E)</code> that way we make sure that the values in those cells are date and time values.</p>
<p>Then in your Google Apps Script code put the next lines before the body.replaceText block:</p>
<pre><code>// we create a variable with the value of tripnumber turned into string as an integer value
var strtripnumber = Utilities.formatString(""%d"", row[18]);
// we create a variable that contains the date and time of departure
var ddate = new Date(row[20]);
// then use that variable to create two strings, one representing the date and one representing the time
var strddate = Utilities.formatDate(ddate, ""GMT-5"", ""MM/dd/yyyy"");
var strdtime = Utilities.formatDate(ddate, ""GMT-5"", ""HH:mm"");
</code></pre>
<p>After that, change the replaceText lines for tripnumber, departdate and departtime like this:</p>
<pre><code>body.replaceText('{{tripnumber}}', strtripnumber);
body.replaceText('{{departdate}}', strddate);
body.replaceText('{{departtime}}', strdtime);
</code></pre>
<p>Keep in mind that I'm using the column numbers as they are in your test file, if you have a main file with the columns in different order you should change them.</p>
    </div>",không có câu trả lời,1,0,Victoria Kirkpatrick,2024-07-29 20:31:45Z
Function does not run as result of a Browser.msgBox prompt response,https://stackoverflow.com/questions/78809187/function-does-not-run-as-result-of-a-browser-msgbox-prompt-response,"I have a big red button in my google sheet that has ""Clear Notes"" written on it, and I have it attached to a function called ""ClearCells."" This ClearCells function was the first ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have a big red button in my google sheet that has ""Clear Notes"" written on it, and I have it attached to a function called ""ClearCells."" This ClearCells function was the first AppScript I set up, which worked perfectly fine. Then I needed to set up a prompt pop up that would confirm if the user actually meant to click the button, or if it was a mistake. I need the ClearCells function to run only when the response to the Browser.msgBox prompt is ""yes"", and to not run the function when the response is ""no"" or if the prompt is closed using the close button.</p>
<p>Below is the AppScript I have so far. Currently when I click on the ""Clear Notes"" button, it returns with the error message: ""Script function ClearCells could not be found.""</p>
<pre><code>var response = Browser.msgBox('One Second!', 'This will delete all weekly notes. Are you sure?', Browser.Buttons.YES_NO);
if (response=='yes') {
  function ClearCells() {
    var sheet = SpreadsheetApp.getActive().getSheetByName('ExampleSheet1');
    sheet.getRange('D3:D').clearContent();}
} else {
  Logger.log('The user clicked ""No"" or the dialog\'s close button.');
}
</code></pre>
<p>I tried creating another AppScript project that contains JUST the ClearCells function, and having both projects actually makes the button click proceed to the Browser.msgBox prompt. But the problem is that it runs the function, regardless of whether I click yes or no.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>The problem is that the function declaration is not on the top level.</p>
<p>On the other hand, it's unclear if the code included in the question is at the top level or inside the function declaration block.</p>
<p>To fix the error, move the clearCells function to the top level. You should see this function name in the Google Apps Script Editor toolbar dropdown. See the below image:</p>
<p><a href=""https://i.sstatic.net/lGbTzXC9.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/lGbTzXC9.png"" alt=""Google Apps Script Editor showing the editor and the clearCells function""></a></p>
    </div>",không có câu trả lời,1,0,Yong Lee,2024-07-29 22:11:22Z
Google Sheet Sequential Conditional formatting fails,https://stackoverflow.com/questions/78809548/google-sheet-sequential-conditional-formatting-fails,"I have 2 conditional formatting rules in Google sheets that looks for specific counties and applies formatting:
=REGEXMATCH($U2, ""Brown|Calumet|Chippewa|Clark|Columbia|Dane|Dodge|Door|Dunn|Eau ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p><a href=""https://i.sstatic.net/lvInwD9F.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/lvInwD9F.png"" alt=""enter image description here""></a></p>
<p>I have 2 conditional formatting rules in Google sheets that looks for specific counties and applies formatting:</p>
<pre><code>=REGEXMATCH($U2, ""Brown|Calumet|Chippewa|Clark|Columbia|Dane|Dodge|Door|Dunn|Eau Claire|Fond du Lac|Green|Green Lake|Iowa|Jefferson|Kenosha|Kewaunee|Lake|Milwaukee|Oconto|Outagamie|Ozaukee|Pepin|Racine|Rock|Sauk|Shawano|Trempealeau|Walworth|Washington|Waukesha|Waupaca|Winnebago"") -- Applies BOLD

=REGEXMATCH($U2, ""Kewaunee|Vilas|Adams|Lincoln|Oconto|Juneau|Ashland|Portage|Marathon|Wood|Rock|Waushara|Langlade|Columbia|Richland|Forest|Burnett|Marquette|Crawford|Monroe|Manitowoc|Jefferson|Lafayette|St. Croix|Outagamie|Shawano|Jackson"") -- Applies UNDERLINING
</code></pre>
<p>The range for both is the same.</p>
<p>I've highlighted the row of interest in blue in the screenshot. As you can see the bolding rule is applied but not the underlining. You can see elsewhere in the screenshot that both underlining and bolding work separately</p>
<p>Why not? How can I get both working on this row?</p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,1,user1592380,2024-07-30 02:00:37Z
How do I create a function that deletes a row when checkbox is true,https://stackoverflow.com/questions/78810052/how-do-i-create-a-function-that-deletes-a-row-when-checkbox-is-true,"Basically I have a spreadsheet where I need a code that deletes the row that I check the checkbox in. Now I have code that is doing this, but the code runs across the whole spreadsheet not just the 2 ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>Basically I have a spreadsheet where I need a code that deletes the row that I check the checkbox in. Now I have code that is doing this, but the code runs across the whole spreadsheet not just the 2 specific sheets. Therefore, when something on another sheet is marked true or 1 in the area that is checked the code activates and causes issues. This code runs on an on edit trigger as well.</p>
<p>I have tried this block of code which does delete the row as I mentioned but runs no matter the sheet im on. Now I tried to add a checkSheet function as you can see but did not work (may of done it wrong).</p>
<pre><code>function deleteCheckedBoxes() {

checkSheet();

const sheet = SpreadsheetApp.getActiveSheet();

const activeRange = sheet.getActiveRange();
const activeRow = activeRange.getRow();
const activeColumn = activeRange.getColumn();

let rangeUpdatedValue =  activeRange.getValue();

if(activeColumn == 5 &amp;&amp; rangeUpdatedValue == true){

  sheet.deleteRow(activeRow);

}
</code></pre>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>I believe your goal is as follows.</p>
<ul>
<li>You want to delete the row when the function <code>deleteCheckedBoxes</code> is run.</li>
<li>You want to run the script to the specific sheets.</li>
<li>From your showing script, I guessed that you wanted to directly run the function <code>deleteCheckedBoxes</code> although you have already installed the function as the OnEdit trigger.</li>
</ul>
<p>In this case, how about the following modification?</p>
<h3>Modified script:</h3>
<p>Please set the sheet names to <code>sheetNames</code> of the sheets you want to run the script.</p>
<pre class=""lang-js prettyprint-override""><code>function deleteCheckedBoxes() {
  const sheetNames = [""Sheet1"", ""Sheet2"",,,]; // Please set your sheet names you want to use this script.

  const sheet = SpreadsheetApp.getActiveSheet();
  if (sheetNames.includes(sheet.getSheetName())) {
    const activeRange = sheet.getActiveRange();
    const activeRow = activeRange.getRow();
    const activeColumn = activeRange.getColumn();
    if (activeColumn == 5 &amp;&amp; activeRange.isChecked()) {
      sheet.deleteRow(activeRow);
    }
  }
}
</code></pre>
<ul>
<li>When this script is run, the script is run to the sheet names of <code>sheetNames</code>.</li>
<li>In order to confirm the checkbox, <code>isChecked()</code> can also be used.</li>
</ul>
<h3>References:</h3>
<ul>
<li><a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/includes"" rel=""nofollow noreferrer"">includes()</a></li>
<li><a href=""https://developers.google.com/apps-script/reference/spreadsheet/range#ischecked"" rel=""nofollow noreferrer"">isChecked()</a></li>
</ul>
    </div>",không có câu trả lời,1,1,Narukami,2024-07-30 06:19:56Z
